doc_id,term_density,numeric_density,abbreviation_ratio,redundancy_ratio,sentence_length_cv,short_sentence_ratio,long_sentence_ratio,question_ratio,formulaic_open_ratio,avg_word_length
https://doi.org/10.1080/1478422x.2017.1350327,0.02631578947368421,0.14285714285714285,0.02631578947368421,0.006578947368421052,0.4275809686650505,0.0,0.14285714285714285,0.0,0.14285714285714285,5.9144736842105265
https://doi.org/10.1080/1478422x.2017.1373446,0.0273972602739726,0.7142857142857143,0.0136986301369863,0.00684931506849315,0.3235893646854169,0.0,0.0,0.0,0.0,5.7465753424657535
https://doi.org/10.1080/1478422x.2017.1340228,0.0273972602739726,0.2,0.0273972602739726,0.02054794520547945,0.5258382936347736,0.0,0.4,0.0,0.2,5.609589041095891
https://doi.org/10.1080/1478422x.2016.1253445,0.018433179723502304,0.125,0.013824884792626729,0.004608294930875576,0.35621255377281813,0.0,0.25,0.0,0.0,5.345622119815668
https://doi.org/10.1080/1478422x.2016.1245956,0.04950495049504951,0.25,0.009900990099009901,0.0,0.19275170627655233,0.0,0.0,0.0,0.0,5.544554455445544
https://doi.org/10.1080/1478422x.2016.1212158,0.028169014084507043,0.625,0.051643192488262914,0.0,0.19328815821820564,0.0,0.0,0.0,0.0,5.793427230046948
https://doi.org/10.1080/1478422x.2017.1304618,0.013605442176870748,0.3333333333333333,0.027210884353741496,0.006802721088435374,0.2987781123265,0.0,0.0,0.0,0.0,4.727891156462585
https://doi.org/10.1080/1478422x.2017.1300218,0.04201680672268908,0.0,0.0,0.0,0.25196074538764623,0.0,0.25,0.0,0.25,5.882352941176471
https://doi.org/10.1080/1478422x.2017.1367113,0.006993006993006993,0.2,0.04895104895104895,0.013986013986013986,0.29136596721677843,0.0,0.4,0.0,0.0,5.2727272727272725
https://doi.org/10.1080/1478422x.2017.1323709,0.026845637583892617,0.2857142857142857,0.03355704697986577,0.013422818791946308,0.26422845214804735,0.0,0.0,0.0,0.14285714285714285,6.194630872483222
https://doi.org/10.1080/1478422x.2017.1357960,0.05185185185185185,0.25,0.044444444444444446,0.0,0.365523845673343,0.0,0.25,0.0,0.0,5.2444444444444445
https://doi.org/10.1080/1478422x.2016.1255370,0.02727272727272727,1.0,0.0,0.0,0.1966664332071267,0.0,0.0,0.0,0.25,5.009090909090909
https://doi.org/10.1080/1478422x.2016.1277322,0.03571428571428571,0.4,0.02142857142857143,0.007142857142857143,0.5145832472665107,0.0,0.4,0.0,0.0,6.321428571428571
https://doi.org/10.1080/1478422x.2017.1297601,0.008928571428571428,0.6,0.008928571428571428,0.008928571428571428,0.27606472917393404,0.0,0.0,0.0,0.0,5.428571428571429
https://doi.org/10.1080/1478422x.2017.1306991,0.06422018348623854,0.5,0.0,0.009174311926605505,0.14990949209512103,0.0,0.0,0.0,0.25,5.669724770642202
https://doi.org/10.1080/1478422x.2017.1325988,0.007633587786259542,0.2857142857142857,0.03816793893129771,0.0,0.288060492581881,0.0,0.0,0.0,0.0,5.8396946564885495
https://doi.org/10.1080/1478422x.2017.1410318,0.02727272727272727,0.5,0.00909090909090909,0.0,0.49626705687113387,0.0,0.25,0.0,0.0,5.472727272727273
https://doi.org/10.1080/1478422x.2017.1371387,0.02,0.5,0.0,0.0,0.3115552385479446,0.0,0.0,0.0,0.0,5.04
https://doi.org/10.1080/1478422x.2017.1304845,0.014598540145985401,0.8,0.0072992700729927005,0.0,0.6965355000341487,0.0,0.2,0.0,0.0,5.598540145985401
https://doi.org/10.1080/1478422x.2017.1291186,0.007692307692307693,0.8,0.007692307692307693,0.0,0.6315192539007322,0.0,0.2,0.0,0.0,5.4
https://doi.org/10.1080/1478422x.2017.1314082,0.02857142857142857,0.8,0.007142857142857143,0.0,0.7228063223242011,0.0,0.2,0.0,0.0,5.7
https://doi.org/10.1016/j.corsci.2017.06.006,0.04081632653061224,0.0,0.04081632653061224,0.0,0.20305866063400405,0.0,0.0,0.0,0.0,5.73469387755102
https://doi.org/10.1016/j.corsci.2017.09.014,0.01639344262295082,1.0,0.03278688524590164,0.00546448087431694,0.28801494979463255,0.0,0.14285714285714285,0.0,0.14285714285714285,5.601092896174864
https://doi.org/10.1016/j.corsci.2017.05.025,0.024193548387096774,0.2,0.10483870967741936,0.008064516129032258,0.16605855066108063,0.0,0.0,0.0,0.2,5.080645161290323
https://doi.org/10.1016/j.corsci.2017.09.015,0.02,0.2,0.04,0.0,0.13784048752090222,0.0,0.0,0.0,0.2,5.07
https://doi.org/10.1016/j.corsci.2017.04.012,0.0,0.8333333333333334,0.0,0.0,0.42520583250938593,0.16666666666666666,0.0,0.0,0.0,4.57
https://doi.org/10.1016/j.corsci.2017.07.008,0.04081632653061224,0.5,0.0,0.02040816326530612,0.2978473371291107,0.0,0.0,0.0,0.25,5.73469387755102
https://doi.org/10.1016/j.corsci.2017.05.023,0.029411764705882353,0.5,0.0,0.0,0.32633954857045566,0.0,0.25,0.0,0.0,5.215686274509804
https://doi.org/10.1016/j.corsci.2017.10.022,0.04316546762589928,0.3333333333333333,0.0,0.0,0.5114495708539919,0.0,0.6666666666666666,0.0,0.0,6.546762589928058
https://doi.org/10.1016/j.corsci.2017.01.007,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
https://doi.org/10.1016/j.corsci.2017.03.004,0.057971014492753624,0.625,0.07246376811594203,0.007246376811594203,0.3709125765817312,0.0,0.0,0.0,0.0,5.869565217391305
https://doi.org/10.1016/j.corsci.2017.11.017,0.010752688172043012,0.4444444444444444,0.005376344086021506,0.0,0.29565004483586066,0.0,0.0,0.0,0.0,5.301075268817204
https://doi.org/10.1016/j.corsci.2017.03.014,0.010101010101010102,0.6666666666666666,0.0,0.0,0.4180646886176743,0.16666666666666666,0.0,0.0,0.0,5.444444444444445
https://doi.org/10.1016/j.corsci.2017.11.014,0.02,1.0,0.0,0.0,0.14142135623730948,0.0,0.0,0.0,0.0,6.03
https://doi.org/10.1016/j.corsci.2017.11.018,0.019801980198019802,1.0,0.0,0.0,0.31652212600288676,0.0,0.3333333333333333,0.0,0.0,6.02970297029703
https://doi.org/10.1002/maco.201609210,0.00819672131147541,0.16666666666666666,0.10655737704918032,0.0,0.3258132281041277,0.16666666666666666,0.0,0.0,0.16666666666666666,6.540983606557377
https://doi.org/10.1002/maco.201709656,0.02857142857142857,0.6666666666666666,0.0,0.0,0.16256866681058632,0.0,1.0,0.0,0.3333333333333333,5.328571428571428
https://doi.org/10.1002/maco.201609211,0.011299435028248588,0.7,0.005649717514124294,0.0,0.3898305084745763,0.0,0.0,0.0,0.1,4.734463276836158
https://doi.org/10.1002/maco.201609300,0.02926829268292683,0.7,0.004878048780487805,0.0,0.4514501717629211,0.1,0.0,0.0,0.0,5.2
https://doi.org/10.1002/maco.201709833,0.0379746835443038,0.8333333333333334,0.006329113924050633,0.006329113924050633,0.33586073826383794,0.0,0.16666666666666666,0.0,0.0,4.436708860759493
https://doi.org/10.1002/maco.201709597,0.06611570247933884,0.4,0.01652892561983471,0.008264462809917356,0.08012693979200544,0.0,0.0,0.0,0.2,6.43801652892562
https://doi.org/10.1002/maco.201709478,0.013071895424836602,0.0,0.06535947712418301,0.0,0.20081426791813356,0.0,0.0,0.0,0.0,5.73202614379085
https://doi.org/10.1002/maco.201709655,0.024390243902439025,0.0,0.014634146341463415,0.00975609756097561,0.28539712148897706,0.0,0.125,0.0,0.125,5.692682926829268
https://doi.org/10.1002/maco.201609312,0.037037037037037035,0.5,0.0,0.0,0.4871461643691076,0.0,0.25,0.0,0.0,6.166666666666667
https://doi.org/10.1002/maco.201709418,0.03225806451612903,0.2,0.06451612903225806,0.0,0.6120537406777509,0.0,0.4,0.0,0.0,5.548387096774194
https://doi.org/10.1002/maco.201709715,0.0,0.2222222222222222,0.0,0.0,0.4477541076638578,0.0,0.1111111111111111,0.0,0.1111111111111111,5.715846994535519
https://doi.org/10.1002/maco.201709514,0.017241379310344827,0.3333333333333333,0.0,0.0,0.311301208366686,0.0,0.0,0.0,0.16666666666666666,5.991379310344827
https://doi.org/10.1002/maco.201709527,0.05925925925925926,0.3333333333333333,0.044444444444444446,0.007407407407407408,0.27004038716382495,0.0,0.0,0.0,0.0,5.837037037037037
https://doi.org/10.1002/maco.201709563,0.00684931506849315,0.8333333333333334,0.0410958904109589,0.0,0.38307209463313874,0.0,0.16666666666666666,0.0,0.16666666666666666,4.684931506849315
https://doi.org/10.1002/maco.201709641,0.058823529411764705,0.3333333333333333,0.06722689075630252,0.0,0.4151804815810295,0.0,0.16666666666666666,0.0,0.0,6.2100840336134455
https://doi.org/10.1002/maco.201709735,0.0594059405940594,0.25,0.019801980198019802,0.0,0.12947224584774278,0.0,0.0,0.0,0.0,6.02970297029703
https://doi.org/10.1002/maco.201709497,0.022058823529411766,0.5,0.03676470588235294,0.007352941176470588,0.19342568291126327,0.0,0.0,0.0,0.0,5.8088235294117645
https://doi.org/10.1002/maco.201709636,0.026785714285714284,0.6,0.0,0.0,0.10412414097938039,0.0,0.0,0.0,0.0,6.133928571428571
https://doi.org/10.1002/maco.201709473,0.03787878787878788,0.5,0.03787878787878788,0.007575757575757576,0.4537872464203618,0.0,0.16666666666666666,0.0,0.0,5.3106060606060606
https://doi.org/10.1002/maco.201709587,0.0136986301369863,0.14285714285714285,0.0410958904109589,0.0,0.28356495266417053,0.0,0.0,0.0,0.14285714285714285,6.4520547945205475
https://doi.org/10.1002/maco.201709723,0.041666666666666664,0.25,0.025,0.008333333333333333,0.37342260837346797,0.0,0.5,0.0,0.0,4.883333333333334
https://doi.org/10.1002/maco.201709761,0.08791208791208792,0.6,0.04395604395604396,0.0,0.11733053024210233,0.0,0.0,0.0,0.0,5.054945054945055
https://doi.org/10.1002/maco.201709873,0.017964071856287425,0.3333333333333333,0.029940119760479042,0.011976047904191617,0.6488376951288367,0.0,0.16666666666666666,0.0,0.0,5.419161676646707
https://doi.org/10.1002/maco.201609415,0.05185185185185185,0.4,0.0,0.0,0.36514837167011077,0.0,0.4,0.0,0.0,6.0
https://doi.org/10.1002/maco.201709432,0.005555555555555556,0.375,0.044444444444444446,0.005555555555555556,0.293131243517176,0.0,0.125,0.0,0.125,4.866666666666666
https://doi.org/10.1002/maco.201709554,0.037037037037037035,0.7142857142857143,0.04938271604938271,0.0,0.28794824172075556,0.0,0.0,0.0,0.0,6.160493827160494
https://doi.org/10.1002/maco.201709920,0.050359712230215826,0.6,0.050359712230215826,0.0,0.30130059843700613,0.0,0.2,0.0,0.0,6.093525179856115
https://doi.org/10.1002/maco.201709738,0.04316546762589928,0.16666666666666666,0.007194244604316547,0.007194244604316547,0.3429927321168407,0.0,0.16666666666666666,0.0,0.0,5.58273381294964
https://doi.org/10.1002/maco.201709694,0.018292682926829267,0.42857142857142855,0.0,0.0,0.34814883960049264,0.0,0.0,0.0,0.0,5.609756097560975
https://doi.org/10.1002/maco.201709813,0.01910828025477707,0.5,0.012738853503184714,0.012738853503184714,0.26683261230131733,0.0,0.75,0.0,0.0,5.496815286624204
https://doi.org/10.1002/maco.201609317,0.016129032258064516,0.3333333333333333,0.08064516129032258,0.0,0.5120808989157272,0.1111111111111111,0.1111111111111111,0.0,0.0,5.462365591397849
https://doi.org/10.1002/maco.201709581,0.01282051282051282,0.0,0.0,0.0,0.22645540682891918,0.0,0.0,0.0,0.0,6.326923076923077
https://doi.org/10.1002/maco.201709476,0.04142011834319527,0.5714285714285714,0.07100591715976332,0.0,0.2576513734565354,0.0,0.0,0.0,0.0,5.674556213017752
https://doi.org/10.1002/maco.201709815,0.043010752688172046,0.5,0.021505376344086023,0.0,0.2760322075912567,0.0,0.0,0.0,0.0,6.258064516129032
https://doi.org/10.1002/maco.201709818,0.03389830508474576,0.5,0.005649717514124294,0.0,0.42433102216102603,0.0,0.0,0.0,0.0,5.864406779661017
https://doi.org/10.1002/maco.201709526,0.01098901098901099,0.2,0.01098901098901099,0.01098901098901099,0.24424297550431723,0.0,0.0,0.0,0.2,5.4945054945054945
https://doi.org/10.1002/maco.201709843,0.0375,0.5,0.04375,0.0125,0.2910111681705704,0.0,0.75,0.0,0.0,5.25
https://doi.org/10.1002/maco.201709684,0.0410958904109589,0.6666666666666666,0.0410958904109589,0.0,0.4889470766458835,0.0,0.3333333333333333,0.0,0.3333333333333333,4.863013698630137
https://doi.org/10.1002/maco.201609347,0.01764705882352941,0.1111111111111111,0.07058823529411765,0.0,0.41344196213660184,0.1111111111111111,0.0,0.0,0.0,6.617647058823529
https://doi.org/10.1002/maco.201709648,0.011976047904191617,0.4,0.03592814371257485,0.005988023952095809,0.4010635221470743,0.0,0.4,0.0,0.2,5.251497005988024
https://doi.org/10.1002/maco.201709907,0.022099447513812154,0.2,0.016574585635359115,0.0055248618784530384,0.2756346891329596,0.0,0.0,0.0,0.1,5.54696132596685
https://doi.org/10.1002/maco.201709676,0.027624309392265192,0.2857142857142857,0.0055248618784530384,0.011049723756906077,0.3461756949794595,0.0,0.2857142857142857,0.0,0.0,5.56353591160221
https://doi.org/10.1002/maco.201709940,0.018433179723502304,0.42857142857142855,0.041474654377880185,0.009216589861751152,0.6903527277107321,0.0,0.2857142857142857,0.0,0.0,5.43778801843318
https://doi.org/10.1002/maco.201609319,0.03125,0.0,0.0,0.0,0.22008521077073762,0.0,0.2,0.0,0.0,5.9375
https://doi.org/10.1002/maco.201709781,0.08396946564885496,0.0,0.0,0.0,0.33387675921571053,0.0,0.0,0.0,0.0,6.106870229007634
https://doi.org/10.1002/maco.201709879,0.04316546762589928,0.14285714285714285,0.03597122302158273,0.007194244604316547,0.31210089156091886,0.0,0.0,0.0,0.14285714285714285,6.575539568345324
https://doi.org/10.1002/maco.201709882,0.044444444444444446,0.3333333333333333,0.037037037037037035,0.007407407407407408,0.312957484063372,0.0,0.0,0.0,0.0,6.2444444444444445
https://doi.org/10.1002/maco.201709620,0.01,0.0,0.05,0.01,0.09797958971132711,0.0,0.0,0.0,0.0,5.78
https://doi.org/10.1002/maco.201709685,0.026143790849673203,0.0,0.0784313725490196,0.0,0.16483032958063387,0.0,0.0,0.0,0.0,6.071895424836601
https://doi.org/10.1002/maco.201709705,0.014598540145985401,0.5,0.0,0.0072992700729927005,0.26569744121461747,0.0,0.0,0.0,0.0,4.9489051094890515
https://doi.org/10.1002/maco.201709765,0.017142857142857144,0.1111111111111111,0.022857142857142857,0.0,0.3333931919043388,0.0,0.0,0.0,0.0,5.954285714285715
https://doi.org/10.1002/maco.201709880,0.012345679012345678,0.45454545454545453,0.0,0.00411522633744856,0.31031098800837625,0.0,0.09090909090909091,0.0,0.0,5.489711934156379
https://doi.org/10.1002/maco.201709502,0.056818181818181816,0.2,0.03409090909090909,0.0,0.3040701854604466,0.1,0.0,0.0,0.0,5.721590909090909
https://doi.org/10.1002/maco.201709742,0.015748031496062992,0.3333333333333333,0.06299212598425197,0.007874015748031496,0.41939760584522123,0.0,0.0,0.0,0.0,5.9763779527559056
https://doi.org/10.1002/maco.201709465,0.018404907975460124,0.16666666666666666,0.018404907975460124,0.012269938650306749,0.34361305435436684,0.0,0.16666666666666666,0.0,0.16666666666666666,5.386503067484663
https://doi.org/10.1002/maco.201709915,0.015706806282722512,0.375,0.10471204188481675,0.005235602094240838,0.20672342431832078,0.0,0.125,0.0,0.0,5.832460732984293
https://doi.org/10.1002/maco.201709736,0.019801980198019802,0.75,0.0297029702970297,0.009900990099009901,0.38333585510110774,0.0,0.25,0.0,0.0,5.108910891089109
https://doi.org/10.1002/maco.201609215,0.015384615384615385,0.3333333333333333,0.09230769230769231,0.015384615384615385,0.36308996065249066,0.0,0.16666666666666666,0.0,0.16666666666666666,6.569230769230769
https://doi.org/10.1002/maco.201609358,0.061946902654867256,0.3333333333333333,0.0,0.0,0.23877411616339894,0.0,0.6666666666666666,0.0,0.0,5.778761061946903
https://doi.org/10.1002/maco.201709688,0.06077348066298342,0.5,0.022099447513812154,0.0055248618784530384,0.35051319172512485,0.0,0.3333333333333333,0.0,0.0,5.657458563535911
https://doi.org/10.1002/maco.201709577,0.017241379310344827,0.7142857142857143,0.011494252873563218,0.0,0.41331389876701613,0.0,0.2857142857142857,0.0,0.0,4.827586206896552
https://doi.org/10.1002/maco.201609276,0.04516129032258064,0.6,0.04516129032258064,0.0064516129032258064,0.3407771005482389,0.0,0.4,0.0,0.4,5.838709677419355
https://doi.org/10.1002/maco.201709488,0.041916167664670656,0.2857142857142857,0.04790419161676647,0.0,0.4029366189523526,0.0,0.14285714285714285,0.0,0.0,5.664670658682635
https://doi.org/10.1002/maco.201709515,0.005813953488372093,0.6,0.03488372093023256,0.005813953488372093,0.2524889622163775,0.0,0.4,0.0,0.0,5.47093023255814
https://doi.org/10.1002/maco.201709814,0.013333333333333334,0.625,0.0044444444444444444,0.008888888888888889,0.38926331181595564,0.0,0.375,0.0,0.0,4.973333333333334
https://doi.org/10.1002/maco.201709903,0.032679738562091505,0.3333333333333333,0.0457516339869281,0.006535947712418301,0.2770655999245313,0.0,0.16666666666666666,0.0,0.0,5.823529411764706
https://doi.org/10.1002/maco.201609168,0.031446540880503145,0.8,0.025157232704402517,0.006289308176100629,0.4933800920114513,0.0,0.4,0.0,0.4,5.80503144654088
https://doi.org/10.1002/maco.201709462,0.015151515151515152,0.1111111111111111,0.05555555555555555,0.0,0.30903148567229,0.0,0.0,0.0,0.0,5.848484848484849
https://doi.org/10.1002/maco.201709507,0.05102040816326531,0.8,0.061224489795918366,0.0,0.4177446834787494,0.0,0.0,0.0,0.0,5.683673469387755
https://doi.org/10.1002/maco.201709494,0.04201680672268908,0.4,0.0,0.0,0.2702173981649332,0.0,0.0,0.0,0.4,5.823529411764706
https://doi.org/10.1002/maco.201709865,0.022099447513812154,0.4444444444444444,0.0718232044198895,0.0,0.40966021904788125,0.0,0.0,0.0,0.0,5.49171270718232
https://doi.org/10.1002/maco.201709609,0.026845637583892617,0.5,0.06711409395973154,0.006711409395973154,0.3814891675469077,0.0,0.0,0.0,0.0,4.946308724832215
https://doi.org/10.1002/maco.201709487,0.03,1.0,0.0,0.0,0.40249223594996214,0.0,0.0,0.0,0.0,5.84
https://doi.org/10.1002/maco.201709600,0.011235955056179775,0.7142857142857143,0.07865168539325842,0.0,0.32487263583822384,0.0,0.14285714285714285,0.0,0.0,5.056179775280899
https://doi.org/10.1002/maco.201709461,0.009523809523809525,0.16666666666666666,0.0,0.009523809523809525,0.32618178646749924,0.0,0.0,0.0,0.16666666666666666,5.828571428571428
https://doi.org/10.1002/maco.201709472,0.043859649122807015,0.5,0.09649122807017543,0.0,0.3926847243087613,0.16666666666666666,0.0,0.0,0.0,4.649122807017544
https://doi.org/10.1002/maco.201709484,0.038461538461538464,0.8333333333333334,0.02564102564102564,0.00641025641025641,0.25024642687106585,0.0,0.16666666666666666,0.0,0.16666666666666666,5.397435897435898
https://doi.org/10.1002/maco.201609386,0.019801980198019802,0.0,0.0,0.0,0.1907065374679032,0.0,0.0,0.0,0.0,6.0
https://doi.org/10.1002/maco.201609363,0.023668639053254437,0.0,0.07100591715976332,0.011834319526627219,0.20048608693606407,0.0,0.0,0.0,0.1111111111111111,5.8698224852071
https://doi.org/10.1002/maco.201609351,0.03529411764705882,0.5,0.0,0.0,0.47570744986248775,0.0,0.25,0.0,0.0,5.294117647058823
https://doi.org/10.1002/maco.201709649,0.035211267605633804,0.375,0.035211267605633804,0.0,0.3971231599963855,0.0,0.0,0.0,0.0,5.78169014084507
https://doi.org/10.1002/maco.201709794,0.032520325203252036,0.8,0.07317073170731707,0.0,0.23366029045853517,0.0,0.0,0.0,0.0,5.845528455284553
https://doi.org/10.1002/maco.201609346,0.019736842105263157,0.4,0.08552631578947369,0.006578947368421052,0.36900799111526733,0.0,0.4,0.0,0.0,5.565789473684211
https://doi.org/10.1002/maco.201609388,0.05084745762711865,0.5,0.01694915254237288,0.0,0.2854645219584131,0.0,0.16666666666666666,0.0,0.0,5.502824858757062
https://doi.org/10.1002/maco.201609369,0.01282051282051282,0.42857142857142855,0.02564102564102564,0.01282051282051282,0.21007653343812743,0.0,0.0,0.0,0.14285714285714285,5.628205128205129
https://doi.org/10.1002/maco.201709888,0.043243243243243246,0.42857142857142855,0.03783783783783784,0.0,0.39366792337368917,0.0,0.14285714285714285,0.0,0.0,6.264864864864865
https://doi.org/10.1002/maco.201709924,0.034482758620689655,0.2857142857142857,0.08045977011494253,0.0,0.3867265250864534,0.0,0.2857142857142857,0.0,0.0,5.591954022988506
https://doi.org/10.1002/maco.201709419,0.01694915254237288,0.2,0.0,0.0,0.27277079558357764,0.0,0.0,0.0,0.0,6.016949152542373
https://doi.org/10.1002/maco.201709702,0.015789473684210527,0.0,0.07894736842105263,0.005263157894736842,0.19034885600026447,0.0,0.0,0.0,0.125,5.842105263157895
https://doi.org/10.1002/maco.201609408,0.0335195530726257,0.1,0.03910614525139665,0.0,0.3743016759776537,0.0,0.0,0.0,0.1,5.558659217877095
https://doi.org/10.1002/maco.201709797,0.023255813953488372,0.2,0.0,0.0,0.46424336692272394,0.0,0.1,0.0,0.0,6.075581395348837
